Keyword,Tweet Text,Translated Text
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"@nrc In het artikel zegt iemand de kinderen niet meer naar sport te kunnen brengen. Als je wil kan dat met een deelauto nog steeds, als je rij-beurt hebt gewoon een paar uurtjes reserveren, geen punt. Verder heel herkenbaar, ik hoor tot genoemde 6% bewust autovrij.","@nrc In the article someone says that they can no longer take the children to sports. If you want, you can still do that with a shared car, if you have driving time, just reserve a few hours, no problem. Furthermore, very recognizable, I belong to the aforementioned 6%, consciously car-free."
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"MyWheels en We Drive Solar bundelen krachten.

Eind 2023 worden in Utrecht 300 station-based elektrische deelauto’s van @my_wheels aangesloten op de laadpalen van We Drive Solar.
https://t.co/vcKtMZsAM1 https://t.co/w9awNTo9hh","MyWheels and We Drive Solar join forces.

At the end of 2023, 300 station-based electric shared cars from @my_wheels will be connected to the We Drive Solar charging stations in Utrecht.
https://t.co/vcKtMZsAM1 https://t.co/w9awNTo9hh"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"@VeraBauman Klopt. Ooit 1,5 jaar gedaan met 4 kinderen. 
Maar buiten de stad is het echt anders. Als de bushalte 2 km verderop staat, het treinstation op 20 km en geen deelauto's in de wijde omgeving.","@VeraBauman Correct. Once done for 1.5 years with 4 children.
But outside the city it is really different. If the bus stop is 2 km away, the train station is 20 km away and there are no shared cars in the area."
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Trots op Utrecht, trots op ""mijn"" deelauto bedrijven. Een deelauto zorgt voor veel minder grondstoffen gebruik en ruimtegebruik in de stad. En nu dus ook voor bijschaven energie piek!
@WeDriveSolar @my_wheels

https://t.co/lWN7L1unR4","Proud of Utrecht, proud of ""my"" car sharing companies. A shared car ensures much less use of raw materials and space in the city. And now also for an energy peak!
@WeDriveSolar @my_wheels

https://t.co/lWN7L1unR4"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Dan vraag ik me af: Welk piekvermogen is er tot nu toe geleverd met stroom terug leveren?
1/2
Utrecht heeft wereldprimeur met 300 deelauto’s die stroom kunnen leveren https://t.co/9681aGsqM2","Then I wonder: What peak power has been delivered so far by feeding back power?
1/2
Utrecht has a world first with 300 shared cars that can supply electricity https://t.co/9681aGsqM2"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,Utrecht heeft wereldprimeur met 300 deelauto’s die stroom kunnen leveren https://t.co/wvmknNmanN,Utrecht has a world first with 300 shared cars that can supply electricity https://t.co/wvmknNmanN
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,Utrecht heeft wereldprimeur met 300 deelauto’s die stroom kunnen leveren https://t.co/wLW35bdikT,Utrecht has a world first with 300 shared cars that can supply electricity https://t.co/wLW35bdikT
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,@JosDHaese Ik zie ook graag mijn premie voor de keuze voor een nòg duurzamere deelauto en deelfiets?,@JosDHaese I would also like to see my premium for choosing an even more sustainable shared car and shared bicycle?
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Positief dat deze subsidie ook bedoeld is voor e-#deelauto’s, maar het subsidiëren van #autobezit krijg je gewoon niet uitgelegd. #TransportJustice #Kerntaken @LydiaPeeters","It is positive that this subsidy is also intended for e-car sharing, but subsidizing car ownership is simply not explained to you. #TransportJustice #Core tasks @LydiaPeeters"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,@VanderVegt1973 Hetzelfde in Utrecht. Parkeerplekken worden opgeheven ten faveure van deelauto's/-fietsen/-bakfietsen.....,@VanderVegt1973 The same in Utrecht. Parking spaces are being removed in favor of shared cars/bicycles/cargo bikes.....
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Vergadering Wijkraad Kralingen
25-9-23 / 20:00u tot 22:00u / Golfbaan Kralingen 

Agenda: Verkeerscirculatieplan / Mobiliteitshub

Link: https://t.co/gVp24BAocN 

Van harte welkom! https://t.co/gdvuJax2aD","Kralingen District Council Meeting
25-9-23 / 8:00 PM to 10:00 PM / Kralingen Golf Course

Agenda: Traffic circulation plan / Mobility hub

Link: https://t.co/gVp24BAocN

Welcome! https://t.co/gdvuJax2aD"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Oosterflank heeft sinds vorige week een Wijkhub! Heb je een vraag aan de gemeente, een idee voor de wijk, of wil je iets melden over je omgeving? Loop dan gerust binnen!","Oosterflank has had a Neighborhood Hub since last week! Do you have a question for the municipality, an idea for the neighborhood, or would you like to report something about your area? Then feel free to come in!"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Gisteren heeft wijkwethouder @RonaldBuijt officieel wijkhub Oosterflank geopend 🥳.
In de wijkhub kan je binnenkort terecht met vragen aan de gemeente, voor hulp of een kopje koffie.
Tegelijkertijd een tegel geplaatst als viering vh eerste wijkakkoord van wijkraad @WR_Oosterflank https://t.co/sHCCJSnYxi","Yesterday, district councilor @RonaldBuijt officially opened the Oosterflank district hub 🥳.
You can soon go to the neighborhood hub with questions to the municipality, for help or a cup of coffee.
At the same time a tile was placed in celebration of the first neighborhood agreement of the @WR_Oosterflank district council https://t.co/sHCCJSnYxi"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Bedrijven aan de Kaskineweg (op industrieterrein Oude Roodehaan) ergeren zich kapot aan deelscooter aanbieder Felyx die ook een pandje heeft in die straat. Ze plempen hun gerepareerde scooters al een jaar lang gewoon bij andere bedrijven op de stoep.

https://t.co/E5g6T3XV4L","Companies on Kaskineweg (on the Oude Roodehaan industrial estate) are annoyed by scooter sharing provider Felyx, which also has a building in that street. They have been dropping their repaired scooters onto other companies' doorsteps for a year now.

https://t.co/E5g6T3XV4L"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Nieuwsgierig naar de ontwikkelingen in Weezenlanden Noord? @openbaarbelang, @nijhuis_bouw en Explorius bouwen woningen en wij ontwikkelen een mobiliteitshub. Overmorgen, woensdagavond 27 september, praten we je bij. Meer info en aanmelden 👉 https://t.co/HFolMXPSCY. 🏡🚗 https://t.co/mZ6NLHjEJU","Curious about the developments in Weezenlanden North? @openbaarbelang, @nijhuis_bouw and Explorius are building homes and we are developing a mobility hub. The day after tomorrow, Wednesday evening September 27, we will update you. More info and registration 👉 https://t.co/HFolMXPSCY. 🏡🚗 https://t.co/mZ6NLHjEJU"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,Hey @GemeenteDenHaag ipv boetes schrijven voor verkeerd geparkeerde scooters rondom centraal kunnen jullie die tijd beter gebruiken in het realiseren van meer scooter plekken. Je kan bijna nergens normaal parkeren en de achterlijke deelscooter plekken zijn natuurlijk leeg..,"Hey @MunicipalityDenHaag instead of writing fines for incorrectly parked scooters around central, you could better use that time to create more scooter spots. You can't park normally anywhere and the scooter sharing spots are of course empty..."
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,@WillemHazenberg @WTLuchtvaart En je kunt de korte afstanden naar een onvermijdelijke hub ook organiseren met trein of milieuvriendelijke manieren. Nu is vliegen vanaf een buurthub zoals Bremen goedkoper dan rechtstreeks op Schiphol in hetzelfde vliegtuig te stappen!,@WillemHazenberg @WTLuchtvaart And you can also organize the short distances to an unavoidable hub by train or environmentally friendly ways. Now flying from a local hub like Bremen is cheaper than boarding the same plane directly at Schiphol!
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Op 27 juni heeft wethouder Robert Simons de nieuwe wijkhub voor Blijdorp, Bergpolder en Liskwartier (BBL) aan de Sint-Agathastraat 56 geopend. https://t.co/kf7u7QqJwE https://t.co/duhVRDiZYy","On June 27, councilor Robert Simons opened the new neighborhood hub for Blijdorp, Bergpolder and Liskwartier (BBL) at Sint-Agathastraat 56. https://t.co/kf7u7QqJwE https://t.co/duhVRDiZYy"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,Elektrische deelscooter volledig afgebrand | Purmerendstraat Den Haag https://t.co/GXqbppUrNQ,Electric shared scooter completely burned down | Purmerendstraat The Hague https://t.co/GXqbppUrNQ
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,Elektrische deelscooter volledig afgebrand | Purmerendstraat Den Haag https://t.co/d3waJ159Fo,Electric shared scooter completely burned down | Purmerendstraat The Hague https://t.co/d3waJ159Fo
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"NU ONLINE: Brandweer rukt uit voor deelfiets in het water Stadhoudersplantsoen Den Haag 
https://t.co/tWJaLdy1xk","NOW ONLINE: Fire brigade responds to bicycle sharing in the water Stadhoudersplantsoen The Hague
https://t.co/tWJaLdy1xk"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Op het #Stadhoudersplantsoen in #DenHaag hebben omstanders een verlaten deelfiets aangetroffen aan de kant van het water. Hierop werden direct de hulpdiensten ingeschakeld. De brandweer heeft na een korte zoekslag in het water, niemand aangetroffen. https://t.co/f4LMGzG3ec","At the #Stadhoudersplantsoen in #TheHague, bystanders found an abandoned shared bicycle on the side of the water. The emergency services were immediately called in. After a short search in the water, the fire brigade found no one. https://t.co/f4LMGzG3ec"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,@Vincentgdevlugt En een deelauto…,@Vincentgdevlugt And a shared car…
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Deelscooter te water in Haagse Beemden ! Journalistieke foto's over Breda eo kijken doe je op https://t.co/ygLhoRRsHS
📷","Shared scooter in the water in Beemden in The Hague! You can view journalistic photos about Breda and surrounding areas at https://t.co/ygLhoRRsHS
📷"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Geheel onnodig je (de) kinderen in gevaarlijke situatie zetten. Achterbank was leeg?

Meiden in de achterklep, he gezellig toch?

1 klap op de achterkant en 3 kinderen zitten dubbel vast geklemd.

@Greenwheels weet wat men doet met een deelauto! https://t.co/PZ3Z0anqwl","Putting your children in a dangerous situation completely unnecessarily. Backseat was empty?

Girls in the tailgate, it's fun, right?

1 blow on the back and 3 children are double clamped.

@Greenwheels knows what to do with a shared car! https://t.co/PZ3Z0anqwl"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,De heilige koe heeft plaats gemaakt voor de heilige ikke. #fietsen #racefiets #fatbike #scooters #deelvervoer #voetgangers  https://t.co/GFYblRNvnv,The sacred cow has made way for the sacred me. #cycling #racingbike #fatbike #scooters #shared transport #pedestrians https://t.co/GFYblRNvnv
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,Elektrische deelauto nu ook in Oost #Heiloo [FOTO'S &amp; VIDEO] https://t.co/e1eqaC4naF #Alkmaar https://t.co/d9vms1xYOQ,Electric shared car now also in East #Heiloo [PHOTOS &amp; VIDEO] https://t.co/e1eqaC4naF #Alkmaar https://t.co/d9vms1xYOQ
